WB_Code,Year,Population,GDP,GDP_per_capita
MKD,1969,1636345.0,,
MKD,1970,1664208.0,,
MKD,1971,1691216.0,,
MKD,1972,1717395.0,,
MKD,1973,1743816.0,,
MKD,1974,1770545.0,,
MKD,1975,1797972.0,,
MKD,1976,1825830.0,,
MKD,1977,1853138.0,,
MKD,1978,1879847.0,,
MKD,1979,1906523.0,,
MKD,1980,1933038.0,,
MKD,1981,1959065.0,,
MKD,1982,1978956.0,,
MKD,1983,1991901.0,,
MKD,1984,2003399.0,,
MKD,1985,2014331.0,,
MKD,1986,2024732.0,,
MKD,1987,2035157.0,,
MKD,1988,2045737.0,,
MKD,1989,2055649.0,,
MKD,1990,2063689.0,4699646643.10954,2277.30372314314
MKD,1991,2055994.0,4938775510.20408,2402.13517656378
MKD,1992,2032523.0,2436849341.97604,1198.92829846257
MKD,1993,2006854.0,2682456896.55172,1336.64775641463
MKD,1994,1992666.0,3559608639.98379,1786.35488334914
MKD,1995,1998534.0,4707041315.24202,2355.24705371138
MKD,1996,2012553.0,4642021256.30689,2306.53366957635
MKD,1997,1996869.0,3912986090.97363,1959.56073782188
MKD,1998,2007523.0,3765745023.2074,1875.81662735988
MKD,1999,2017142.0,3863619284.77939,1915.39281060996
MKD,2000,2026350.0,3772859034.20508,1861.89899780644
MKD,2001,2034882.0,3709636030.66578,1823.02267682636
MKD,2002,2020157.0,4018365747.00972,1989.13537265159
MKD,2003,2022725.0,4946296599.08467,2445.36286400013
MKD,2004,2016186.0,5682784471.69722,2818.5814561242
MKD,2005,2005330.0,6258602872.67898,3120.98401394233
MKD,2006,1994287.0,6861226971.55617,3440.4411057968
MKD,2007,1982933.0,8336474973.72949,4204.11328760452
MKD,2008,1971493.0,9909552434.51136,5026.4202989873
MKD,2009,1958782.0,9401736825.42688,4799.78722768888
MKD,2010,1946298.0,9407170321.37752,4833.36586759968
MKD,2011,1937398.0,10494626767.6445,5416.86672931659
MKD,2012,1929821.0,9745261300.57788,5049.8265386157
MKD,2013,1922716.0,10817702346.0674,5626.26115664893
MKD,2014,1917557.0,11362265252.778,5925.38592218015
MKD,2015,1912430.0,10064519962.5655,5262.68671928674
MKD,2016,1906313.0,10672467073.2873,5598.48622617967
MKD,2017,1898657.0,11307067069.6658,5955.2973863451
MKD,2018,1889051.0,12683068114.2388,6713.98925398989
MKD,2019,1876262.0,12606338448.547,6718.85826635458
MKD,2020,1856124.0,12361036913.8409,6659.59651070776
MKD,2021,1837114.0,14000283827.0154,7620.80296977508
MKD,2022,1831712.0,13932436550.0883,7606.2375253797
MKD,2023,1827816.0,15855131188.9092,8674.35846327485
MKD,2024,1824359.0,16951682245.4202,9291.85661671864
MNE,1960,480579.0,,
MNE,1961,491140.0,,
MNE,1962,502558.0,,
MNE,1963,513409.0,,
MNE,1964,521753.0,,
MNE,1965,526327.0,,
MNE,1966,526419.0,,
MNE,1967,522796.0,,
MNE,1968,517481.0,,
MNE,1969,513340.0,,
MNE,1970,512407.0,,
MNE,1971,515449.0,,
MNE,1972,521785.0,,
MNE,1973,530220.0,,
MNE,1974,538902.0,,
MNE,1975,546487.0,,
MNE,1976,552562.0,,
MNE,1977,557576.0,,
MNE,1978,562065.0,,
MNE,1979,566888.0,,
MNE,1980,572608.0,,
MNE,1981,579445.0,,
MNE,1982,587001.0,,
MNE,1983,594506.0,,
MNE,1984,600884.0,,
MNE,1985,605398.0,,
MNE,1986,607711.0,,
MNE,1987,608144.0,,
MNE,1988,607413.0,,
MNE,1989,606571.0,,
MNE,1990,606372.0,,
MNE,1991,607105.0,,
MNE,1992,608516.0,,
MNE,1993,610170.0,,
MNE,1994,611389.0,,
MNE,1995,611712.0,,
MNE,1996,611003.0,,
MNE,1997,609520.0,838288806.001293,1375.32616813442
MNE,1998,607662.0,854261160.714286,1405.81632669854
MNE,1999,606001.0,828950327.353261,1367.90257335097
MNE,2000,604950.0,984293043.811565,1627.06511911987
MNE,2001,607389.0,1159869245.92513,1909.59870186179
MNE,2002,609828.0,1284685050.52413,2106.6350684523
MNE,2003,612267.0,1707710053.14938,2789.15906483509
MNE,2004,613353.0,2073234417.68066,3380.16512135859
MNE,2005,614261.0,2257174480.78597,3674.6179242797
MNE,2006,615025.0,2717702923.09622,4418.84951521682
MNE,2007,615875.0,3677910895.15467,5971.84638953467
MNE,2008,616969.0,4540861725.50168,7359.95118960869
MNE,2009,618294.0,4142640316.75465,6700.11405052395
MNE,2010,619428.0,4136936189.28052,6678.63930800758
MNE,2011,620345.0,4507126949.08507,7265.51668681954
MNE,2012,621418.0,4071829462.26447,6552.48071710904
MNE,2013,622587.0,4422097762.7848,7102.77882895852
MNE,2014,623744.0,4579636601.80039,7342.17339453427
MNE,2015,624651.0,4010885990.83986,6421.00307345999
MNE,2016,625353.0,4357469330.46719,6968.01539365317
MNE,2017,625982.0,4803962015.62122,7674.2813940676
MNE,2018,626438.0,5433467174.79183,8673.59128084795
MNE,2019,626753.0,5483476883.4658,8749.02375172644
MNE,2020,626590.0,4723571497.76347,7538.53635992191
MNE,2021,625053.0,5823715809.63286,9317.15520065156
MNE,2022,623591.0,6251215144.13471,10024.5435616209
MNE,2023,623529.0,7644389159.84471,12259.8775034436
MNE,2024,623525.0,8270016670.86774,13263.3281277699
MNG,1960,977595.0,,
MNG,1961,1009284.0,,
MNG,1962,1041444.0,,
MNG,1963,1071362.0,,
MNG,1964,1100234.0,,
MNG,1965,1131177.0,,
MNG,1966,1163754.0,,
MNG,1967,1196996.0,,
MNG,1968,1229930.0,,
MNG,1969,1262284.0,,
MNG,1970,1295272.0,,
MNG,1971,1330071.0,,
MNG,1972,1366821.0,,
MNG,1973,1405502.0,,
MNG,1974,1446050.0,,
MNG,1975,1488296.0,,
MNG,1976,1531945.0,,
MNG,1977,1576245.0,,
MNG,1978,1619468.0,,
MNG,1979,1660659.0,,
MNG,1980,1701335.0,2101394100.0,1235.14422497627
MNG,1981,1742857.0,2310099100.0,1325.46680536613
MNG,1982,1785364.0,2552401933.33333,1429.62551800828
MNG,1983,1829092.0,2725736633.33333,1490.21297634746
MNG,1984,1874349.0,2098734600.0,1119.71388466075
MNG,1985,1921514.0,2186505475.0,1137.90764730312
MNG,1986,1970965.0,2896178866.66667,1469.42176378914
MNG,1987,2022800.0,3020611600.0,1493.28238085822
MNG,1988,2076322.0,3204461566.66667,1543.33555521093
MNG,1989,2124185.0,3576966800.0,1683.92432862486
MNG,1990,2098710.0,2560785660.0,1220.17127664137
MNG,1991,2165342.0,2379018326.31579,1098.68017445549
MNG,1992,2167790.0,1317611863.84977,607.813424662797
MNG,1993,2165130.0,768401634.154573,354.898613087701
MNG,1994,2189395.0,925817092.217484,422.864349383041
MNG,1995,2224945.0,1452165005.2384,652.67456284915
MNG,1996,2259507.0,1345719472.35883,595.5810149554
MNG,1997,2291750.0,1180934202.83801,515.298004947316
MNG,1998,2323809.0,1124440204.84738,483.878066074871
MNG,1999,2356813.0,1057408588.68269,448.660368337533
MNG,2000,2388299.0,1136896123.61298,476.02755082717
MNG,2001,2417751.0,1267997934.3125,524.453483552485
MNG,2002,2449027.0,1396555719.97409,570.249213248399
MNG,2003,2480374.0,1595297355.78349,643.168068921658
MNG,2004,2508412.0,1992066808.09598,794.154552001815
MNG,2005,2536407.0,2523471601.10421,994.90010913241
MNG,2006,2567168.0,3414055661.61598,1329.89179579053
MNG,2007,2601850.0,4234999703.90059,1627.68787743359
MNG,2008,2643201.0,5623216608.04288,2127.42678594737
MNG,2009,2691115.0,4583850367.88972,1703.32756790019
MNG,2010,2738622.0,7189481998.90094,2625.21881402433
MNG,2011,2786317.0,10409797377.8571,3736.04201455077
MNG,2012,2839705.0,12292770631.565,4328.89001905655
MNG,2013,2899011.0,12582122604.2577,4340.14310544449
MNG,2014,2963113.0,12226514668.0622,4126.23975800524
MNG,2015,3026864.0,11619892590.6941,3838.92126989984
MNG,2016,3088856.0,11181350649.3573,3619.90026383792
MNG,2017,3148917.0,11480847740.736,3645.96708669551
MNG,2018,3208189.0,13178094720.4986,4107.64288528468
MNG,2019,3267673.0,14206359017.5143,4347.54610314873
MNG,2020,3327204.0,13312981429.0891,4001.25193077703
MNG,2021,3383741.0,15286441737.6686,4517.61578018785
MNG,2022,3433748.0,17146471713.748,4993.51487463495
MNG,2023,3481145.0,20325121393.9074,5838.63108083902
MNG,2024,3524788.0,23794540024.5132,6750.6301157724
MOZ,1960,6713695.0,,
MOZ,1961,6834936.0,,
MOZ,1962,6969364.0,,
MOZ,1963,7109828.0,,
MOZ,1964,7255061.0,,
MOZ,1965,7406421.0,,
MOZ,1966,7562990.0,,
MOZ,1967,7724550.0,,
MOZ,1968,7892613.0,,
MOZ,1969,8066951.0,,
MOZ,1970,8250506.0,,
MOZ,1971,8456317.0,,
MOZ,1972,8692935.0,,
MOZ,1973,8954242.0,,
MOZ,1974,9236093.0,,
MOZ,1975,9540817.0,,
MOZ,1976,9867209.0,,
MOZ,1977,10224975.0,,
MOZ,1978,10618250.0,,
MOZ,1979,11028809.0,,
MOZ,1980,11336221.0,,
MOZ,1981,11568127.0,,
MOZ,1982,11824370.0,,
MOZ,1983,12073822.0,,
MOZ,1984,12315954.0,,
MOZ,1985,12548949.0,,
MOZ,1986,12770578.0,,
MOZ,1987,12822574.0,,
MOZ,1988,12800558.0,,
MOZ,1989,12906842.0,,
MOZ,1990,13094537.0,,
MOZ,1991,13352090.0,3854856434.58062,288.708092484444
MOZ,1992,13613316.0,2798696511.18156,205.585216062094
MOZ,1993,14051192.0,2883161897.42651,205.189844208699
MOZ,1994,15033853.0,2958108170.32061,196.763143175646
MOZ,1995,15960530.0,3061646173.73938,191.826096861406
MOZ,1996,16492480.0,4030146134.5706,244.362651012498
MOZ,1997,16949982.0,4873663774.93019,287.532091475389
MOZ,1998,17340464.0,5551118148.73836,320.125121723292
MOZ,1999,17734506.0,6285219691.22462,354.406245723711
MOZ,2000,18129653.0,5930685214.61595,327.12623979157
MOZ,2001,18537729.0,5650154067.10346,304.792138621913
MOZ,2002,18958338.0,5950769426.60213,313.886661721198
MOZ,2003,19392475.0,6583526860.58062,339.488737800648
MOZ,2004,19840313.0,7937255565.35765,400.056973161545
MOZ,2005,20304569.0,8868504899.94673,436.773856167384
MOZ,2006,20787087.0,9509835536.93373,457.487647833183
MOZ,2007,21287635.0,10811456005.9405,507.874923914304
MOZ,2008,21819036.0,12920340964.6544,592.159111184122
MOZ,2009,22391745.0,12263894790.0125,547.697144193651
MOZ,2010,22999235.0,11411894723.864,496.185839392659
MOZ,2011,23649039.0,14619279988.716,618.17649286789
MOZ,2012,24337846.0,16688114144.0745,685.685748199513
MOZ,2013,25051611.0,17198073057.1981,686.505672517351
MOZ,2014,25788475.0,17978246586.0662,697.142680444123
MOZ,2015,26547572.0,16208985769.615,610.563774706589
MOZ,2016,27337105.0,12069051237.1711,441.489734819071
MOZ,2017,28166393.0,13264640645.7768,470.93856305196
MOZ,2018,29018644.0,15017358952.8452,517.507260258101
MOZ,2019,29884380.0,15512759046.672,519.09255091362
MOZ,2020,30783688.0,14235420174.1884,462.433876479921
MOZ,2021,31707800.0,16168055475.4449,509.907829475551
MOZ,2022,32656246.0,18883528581.3734,578.251663751351
MOZ,2023,33635160.0,20921079532.6094,622.000297682823
MOZ,2024,34631766.0,22745341305.0622,656.776824637306
MUS,1960,680331.0,162089563.829564,238.251033437494
MUS,1961,680757.0,191757729.477729,281.683081448637
MUS,1962,700349.0,197738207.858208,282.342386236302
MUS,1963,718861.0,253839557.949558,353.11354761151
MUS,1964,736381.0,218914569.184569,297.284380211561
MUS,1965,753000.0,230024160.524161,305.47697280765
MUS,1966,768813.0,227534083.454083,295.955041673441
MUS,1967,783917.0,238439290.867222,304.163949585507
MUS,1968,798413.0,206576630.576631,258.734051896237
MUS,1969,812405.0,221553612.873613,272.713256163629
MUS,1970,826000.0,224125805.005805,271.338746980393
MUS,1971,839230.0,251437337.841491,299.604801832026
MUS,1972,852053.0,318664899.637091,373.996570209941
MUS,1973,864819.0,404285775.079719,467.480218496262
MUS,1974,878042.0,669894029.624369,762.940758670279
MUS,1975,892000.0,673311287.073382,754.833281472402
MUS,1976,906507.0,713510051.522669,787.098225962589
MUS,1977,921379.0,834722972.199873,905.949638747869
MUS,1978,933499.0,1029040323.36704,1102.34753691974
MUS,1979,949888.0,1227446632.17561,1292.2014302482
MUS,1980,966039.0,1147027924.10804,1187.35157080412
MUS,1981,980462.0,1157769443.59463,1180.84070937438
MUS,1982,992521.0,1092923635.57767,1101.15920527391
MUS,1983,1001691.0,1104956573.09802,1103.09124580137
MUS,1984,1012221.0,1054564759.05328,1041.83252378016
MUS,1985,1020528.0,1090611324.6814,1068.67359316099
MUS,1986,1028360.0,1482601552.40192,1441.71452837714
MUS,1987,1036082.0,1906174437.96762,1839.79109565422
MUS,1988,1043239.0,2163252449.13108,2073.59238787189
MUS,1989,1051260.0,2211312823.20576,2103.48802694458
MUS,1990,1058775.0,2689212760.18576,2539.92846467452
MUS,1991,1070266.0,2895354736.18332,2705.26648158805
MUS,1992,1084441.0,3267677814.23984,3013.23706337167
MUS,1993,1097374.0,3307302125.87528,3013.83313790492
MUS,1994,1112846.0,3606050873.0139,3240.38624662702
MUS,1995,1122457.0,4094741652.30048,3648.01649622256
MUS,1996,1133996.0,4481489761.54368,3951.94494649336
MUS,1997,1148284.0,4243755307.55239,3695.73668844327
MUS,1998,1160421.0,4225813976.36359,3641.62142564086
MUS,1999,1175267.0,4402193195.46945,3745.69625069831
MUS,2000,1186873.0,4726108622.47661,3981.98343249582
MUS,2001,1196287.0,4675755867.17657,3908.55694927435
MUS,2002,1204621.0,4906494249.38255,4073.06053055903
MUS,2003,1213370.0,5894873919.74797,4858.26575549747
MUS,2004,1221003.0,6667418752.07307,5460.60800184198
MUS,2005,1228254.0,6576108447.47531,5354.02974260642
MUS,2006,1233996.0,7137710412.93687,5784.22491883026
MUS,2007,1239630.0,8277442915.00168,6677.34962448608
MUS,2008,1244121.0,10127777060.4113,8140.50808595895
MUS,2009,1247429.0,9264513545.14108,7426.88645617593
MUS,2010,1250400.0,10144716154.9356,8113.17670740212
MUS,2011,1252404.0,11677718382.4259,9324.24232310496
MUS,2012,1255882.0,11832323837.1071,9421.52514098225
MUS,2013,1258927.0,12434596541.2996,9877.13865958834
MUS,2014,1261208.0,13230490081.5656,10490.3315563853
MUS,2015,1262879.0,12162211503.0793,9630.5437837507
MUS,2016,1263747.0,12757680846.5663,10095.1225574156
MUS,2017,1264887.0,13896938315.2799,10986.7034093005
MUS,2018,1265577.0,14957535715.9696,11818.7480619272
MUS,2019,1265985.0,14645235204.6176,11568.2533399824
MUS,2020,1266014.0,11566111137.5568,9135.84773751062
MUS,2021,1266334.0,11622048696.8129,9177.71195973013
MUS,2022,1262523.0,12936444123.3037,10246.5017455553
MUS,2023,1248647.0,14072212290.4596,11269.9684462139
MUS,2024,1245779.0,14937861786.17,11990.7798944837
MYS,1960,7956197.0,1916229477.13657,240.847414554537
MYS,1961,8164443.0,1901856122.72231,232.943768818315
MYS,1962,8380172.0,2001489602.18475,238.836339180717
MYS,1963,8602160.0,2510110348.16184,291.800006993807
MYS,1964,8828406.0,2674423922.48842,302.933952345239
MYS,1965,9056408.0,2956337669.29525,326.436007443045
MYS,1966,9284688.0,3143517943.82632,338.570121454412
MYS,1967,9507099.0,3188924677.08953,335.425630582949
MYS,1968,9725281.0,3330371551.21161,342.444763417284
MYS,1969,9947597.0,3664552041.34299,368.385655484736
MYS,1970,10178802.0,3864145667.41365,379.626764270849
MYS,1971,10423453.0,4244395955.78358,407.19672797331
MYS,1972,10676835.0,5043347250.41815,472.363509449959
MYS,1973,10935621.0,7662902677.9027,700.728626010603
MYS,1974,11200906.0,9496204301.74981,847.806802570239
MYS,1975,11471914.0,9298800799.46702,810.570999701272
MYS,1976,11750097.0,11050234598.6249,940.437734141673
MYS,1977,12035713.0,13139488632.5546,1091.70837095855
MYS,1978,12328157.0,16358079862.1096,1326.88769798353
MYS,1979,12627862.0,21213264962.0141,1679.87779419937
MYS,1980,12983363.0,24488224677.2105,1886.12339323875
MYS,1981,13399203.0,25004285791.7865,1866.10246831744
MYS,1982,13832798.0,26804493635.3297,1937.74922725899
MYS,1983,14285907.0,30347442110.9316,2124.29229106221
MYS,1984,14759009.0,33942897422.0465,2299.80870816235
MYS,1985,15252258.0,31199633352.9598,2045.57471772113
MYS,1986,15760419.0,27734111399.7525,1759.73185736702
MYS,1987,16276737.0,32181210157.9671,1977.1290866202
MYS,1988,16796605.0,35272109220.1988,2099.95467656701
MYS,1989,17314997.0,38847965292.9185,2243.60219599914
MYS,1990,17833171.0,44024585239.6137,2468.69080320116
MYS,1991,18342464.0,49143148094.2683,2679.20101106745
MYS,1992,18834572.0,59167550162.956,3141.43321987651
MYS,1993,19322664.0,66894966968.9736,3461.99504214189
MYS,1994,19820446.0,74478356957.7808,3757.65292858601
MYS,1995,20330599.0,88705342902.7113,4363.14458333034
MYS,1996,20850087.0,100855393910.486,4837.16897250768
MYS,1997,21375218.0,100005323301.867,4678.56390058182
MYS,1998,21906713.0,72167498980.8398,3294.30978444095
MYS,1999,22435531.0,79148421052.6316,3527.81581379249
MYS,2000,22967816.0,93789736842.1053,4083.52874483605
MYS,2001,23526538.0,92783947368.4211,3943.79943910239
MYS,2002,24102477.0,100845526315.789,4184.03163773539
MYS,2003,24679602.0,110202368421.053,4465.32194567208
MYS,2004,25256772.0,124749473684.211,4939.24851854427
MYS,2005,25836071.0,143534405818.501,5555.58179951206
MYS,2006,26417909.0,162692258307.056,6158.40785533236
MYS,2007,26998389.0,193549569477.733,7168.93031942508
MYS,2008,27570059.0,230811614370.384,8371.82156086005
MYS,2009,28124778.0,202257453036.641,7191.43287234626
MYS,2010,28655776.0,255017638455.59,8899.34505544675
MYS,2011,29162039.0,297951668674.835,10217.1068585031
MYS,2012,29662831.0,314443047642.111,10600.5744240026
MYS,2013,30174265.0,323276235524.415,10713.6407638899
MYS,2014,30696137.0,338066095097.254,11013.3107334403
MYS,2015,31232798.0,301355266964.947,9648.6797937523
MYS,2016,31789685.0,301256033870.334,9476.53409809923
MYS,2017,32355644.0,319109094160.343,9862.54806612235
MYS,2018,32910967.0,358788845712.53,10901.8019954421
MYS,2019,33440596.0,365177721021.516,10920.191763972
MYS,2020,33889558.0,337456163961.211,9957.52626697613
MYS,2021,34282399.0,373784553029.978,10903.1037480772
MYS,2022,34695493.0,407830525989.553,11754.5678336248
MYS,2023,35126298.0,399949418752.657,11386.0395636528
MYS,2024,35557673.0,422227005428.688,11874.4273684245
NAM,1960,591465.0,,
NAM,1961,603067.0,,
NAM,1962,615759.0,,
NAM,1963,629589.0,,
NAM,1964,644530.0,,
NAM,1965,660558.0,,
NAM,1966,677655.0,,
NAM,1967,696045.0,,
NAM,1968,715542.0,,
NAM,1969,736120.0,,
NAM,1970,757868.0,,
NAM,1971,780584.0,,
NAM,1972,804399.0,,
NAM,1973,828928.0,,
NAM,1974,854320.0,,
NAM,1975,881032.0,,
NAM,1976,906566.0,,
NAM,1977,931104.0,,
NAM,1978,947269.0,,
NAM,1979,962825.0,,
NAM,1980,981434.0,2421990338.12083,2467.80765504439
NAM,1981,992500.0,2249908578.03115,2266.91040607673
NAM,1982,1010308.0,2118710248.32937,2097.09340946461
NAM,1983,1037511.0,2297400687.55049,2214.33863115715
NAM,1984,1065989.0,1951260037.94542,1830.46920554097
NAM,1985,1096890.0,1608237350.44365,1466.17924353732
NAM,1986,1131081.0,1809048527.11034,1599.39785666132
NAM,1987,1167889.0,2300068216.96898,1969.42364982372
NAM,1988,1209696.0,2495094746.44024,2062.57997582884
NAM,1989,1288947.0,2535135797.50766,1966.82702819252
NAM,1990,1369303.0,2789921853.53112,2037.47589359778
NAM,1991,1415684.0,2996869281.48364,2116.90552516214
NAM,1992,1461322.0,3429521699.4026,2346.86242963741
NAM,1993,1508697.0,3251188833.14533,2154.96473655435
NAM,1994,1556304.0,3666503529.62911,2355.90445673153
NAM,1995,1602170.0,3978514206.31168,2483.20353415161
NAM,1996,1646103.0,3989163196.56767,2423.3982907313
NAM,1997,1689264.0,4154989950.00393,2459.64511763936
NAM,1998,1732745.0,3873109865.55683,2235.24515468625
NAM,1999,1776368.0,3868551730.39163,2177.78733370092
NAM,2000,1818647.0,3922232164.83175,2156.67590512714
NAM,2001,1857048.0,3557341215.15159,1915.58926594875
NAM,2002,1889970.0,3349169826.38896,1772.07565537493
NAM,2003,1917464.0,4926439383.51425,2569.24739317883
NAM,2004,1942082.0,6609205994.77406,3403.15496192955
NAM,2005,1966582.0,7248374837.72056,3685.77299991587
NAM,2006,1991888.0,8001779551.06323,4017.1834716928
NAM,2007,2018600.0,8839536475.99963,4379.04313682732
NAM,2008,2047056.0,8607431497.49471,4204.78555422749
NAM,2009,2077394.0,8938847189.07592,4302.91374148376
NAM,2010,2109811.0,11431412421.1316,5418.21633365814
NAM,2011,2146325.0,12523359440.5499,5834.7917675794
NAM,2012,2194654.0,13042053591.6857,5942.64680978673
NAM,2013,2252508.0,12043307277.1235,5346.62131149967
NAM,2014,2312139.0,12435430969.6301,5378.32326241205
NAM,2015,2374300.0,11335161083.5061,4774.10650865775
NAM,2016,2439213.0,10722018732.0936,4395.68776162376
NAM,2017,2506853.0,12895153370.9132,5143.96072323076
NAM,2018,2577327.0,13682019076.4022,5308.60813408705
NAM,2019,2650494.0,12541928303.48,4731.9210318831
NAM,2020,2728762.0,10583748541.5258,3878.58982993966
NAM,2021,2810548.0,12402486183.6396,4412.8355693052
NAM,2022,2889662.0,12569449123.3661,4349.79908493314
NAM,2023,2963095.0,12408271449.2244,4187.60500396525
NAM,2024,3030131.0,13372354511.716,4413.12752211572
NER,1960,3505050.0,449526873.29589,128.251201351162
NER,1961,3608162.0,485785230.978987,134.635094261008
NER,1962,3714520.0,531736599.250464,143.150824130834
NER,1963,3823873.0,586294878.744643,153.324882584919
NER,1964,3935814.0,582816396.404409,148.080269139855
